prompt_index,method_key,method,budget,decode_rounds,num_output_tokens,mean_matched_draft_tokens,mean_committed_tokens,full_block_acceptance,milliseconds_per_token,tokens_per_second,matches_sequential_baseline,draft_milliseconds_per_round,tree_build_milliseconds_per_round,tree_compile_milliseconds_per_round,verify_milliseconds_per_round,commit_milliseconds_per_round,other_milliseconds_per_round
73,dflash2,DFlash2-GreedyPath,7,44,283,5.431818181818182,6.409090909090909,0.5681818181818182,8.419164148420128,118.7766365367341,False,12.512521635719828,0.0,0.0,40.97520850072297,0.5152590684619182,0.1475438406156503
74,dflash2,DFlash2-GreedyPath,7,53,282,4.320754716981132,5.30188679245283,0.37735849056603776,10.359552046083861,96.52927033442745,False,12.75915592383892,0.0,0.0,41.62466682972527,0.5834192256684819,0.15339343577957237
75,dflash2,DFlash2-GreedyPath,7,41,271,5.585365853658536,6.585365853658536,0.6341463414634146,8.710772571949944,114.80037984462562,True,13.366068951166575,0.0,0.0,43.52379692668697,0.5302129023376193,0.1560033417218819
76,dflash2,DFlash2-GreedyPath,7,34,166,3.8823529411764706,4.852941176470588,0.29411764705882354,11.125093524088994,89.88688480098754,True,12.42390979485422,0.0,0.0,41.1627262350093,0.5817942061078023,0.14820285222787574
77,dflash2,DFlash2-GreedyPath,7,72,399,4.527777777777778,5.527777777777778,0.4444444444444444,9.807348724316489,101.96435633216394,True,12.579480055440703,0.0,0.0,41.06721301377547,0.5550825982128218,0.1472818464915488
78,dflash2,DFlash2-GreedyPath,7,36,212,4.888888888888889,5.861111111111111,0.4166666666666667,9.114393547174844,109.71657026044991,False,12.302587611379245,0.0,0.0,40.67512611092954,0.5479086941906846,0.14802847241905207
79,dflash2,DFlash2-GreedyPath,7,139,767,4.510791366906475,5.510791366906475,0.4460431654676259,9.715747045629067,102.92569323836825,False,12.509652906517907,0.0,0.0,40.41443778411946,0.5397038776012935,0.147557834621013
80,dflash2,DFlash2-GreedyPath,7,180,574,2.188888888888889,3.183333333333333,0.05,17.101530092333842,58.47429993695554,False,12.700018227891027,0.0,0.0,41.0347274111296,0.6478768833605701,0.15225677206116314
81,dflash2,DFlash2-GreedyPath,7,171,649,2.7953216374269005,3.789473684210526,0.16374269005847952,14.294992756547936,69.95456500262597,False,12.62548022214371,0.0,0.0,40.86430260830059,0.614592380605894,0.14972010473700306
82,dflash2,DFlash2-GreedyPath,7,89,367,3.1235955056179776,4.112359550561798,0.15730337078651685,13.199274997259883,75.76173692930831,True,12.622823662731504,0.0,0.0,41.035038651244484,0.6203379098121914,0.15027083232841884
83,dflash2,DFlash2-GreedyPath,7,97,457,3.7010309278350517,4.701030927835052,0.24742268041237114,11.619261477031888,86.06398969303922,False,12.72908842281712,0.0,0.0,41.2636852163711,0.5992621651607009,0.15025795857450858
84,dflash2,DFlash2-GreedyPath,7,138,498,2.601449275362319,3.601449275362319,0.14492753623188406,15.0865269518045,66.28430805808424,True,12.675005608785348,0.0,0.0,40.99660973936451,0.6227811592406647,0.14828770999093135
85,dflash2,DFlash2-GreedyPath,7,71,319,3.492957746478873,4.47887323943662,0.2535211267605634,12.425523736663045,80.47950502475612,False,12.915180126224763,0.0,0.0,42.155537042073234,0.6029907603539907,0.15364519804535748
86,dflash2,DFlash2-GreedyPath,7,78,319,3.08974358974359,4.076923076923077,0.1794871794871795,13.327375799358194,75.03352610857998,False,12.660581449614629,0.0,0.0,41.080199281938036,0.6137496793832188,0.15101933259313974
87,dflash2,DFlash2-GreedyPath,7,154,626,3.064935064935065,4.058441558441558,0.23376623376623376,13.247054630994443,75.48847859812375,False,12.556641272413952,0.0,0.0,40.54579998722017,0.5975991297383224,0.14837648726730643
88,dflash2,DFlash2-GreedyPath,7,181,670,2.701657458563536,3.696132596685083,0.1270718232044199,14.781719947756361,67.65112608913854,False,12.784526580200177,0.0,0.0,41.151792994638946,0.630212602419753,0.15033171775085769
89,dflash2,DFlash2-GreedyPath,7,190,779,3.1,4.094736842105263,0.17894736842105263,13.26960837997156,75.36017426929847,False,12.712277563121845,0.0,0.0,40.92662980501221,0.6158283944578694,0.15065859529146874
90,dflash2,DFlash2-GreedyPath,7,242,921,2.8057851239669422,3.8016528925619837,0.1322314049586777,14.238154448426116,70.23382163904957,False,12.664901884465117,0.0,0.0,40.7470671651793,0.6241013056262827,0.1512860372931454
91,dflash2,DFlash2-GreedyPath,7,184,660,2.5869565217391304,3.5815217391304346,0.08695652173913043,15.064777781817334,66.38000337495622,False,12.607711380516538,0.0,0.0,40.64707185866807,0.6328764675345155,0.14904320632131599
92,dflash2,DFlash2-GreedyPath,7,96,329,2.4270833333333335,3.4166666666666665,0.09375,15.68843807902514,63.741208332075004,False,12.49467479207548,0.0,0.0,40.4960565104678,0.6271957189862102,0.14765764512958413
93,dflash2,DFlash2-GreedyPath,7,149,529,2.5503355704697985,3.5436241610738257,0.06040268456375839,15.065204483932913,66.37812324860927,False,12.480585167902106,0.0,0.0,40.21790433615867,0.6386229397077426,0.14941891193961812
94,dflash2,DFlash2-GreedyPath,7,275,1105,3.0145454545454546,4.014545454545455,0.16,13.464811902259617,74.26765462889114,False,12.642126247096298,0.0,0.0,40.69215512371474,0.6191455742174928,0.15063542586920614
95,dflash2,DFlash2-GreedyPath,7,276,1069,2.8731884057971016,3.869565217391304,0.17028985507246377,13.804048353600205,72.44251645490593,False,12.507229800668437,0.0,0.0,40.19966411984912,0.610359522081284,0.14842659362804386
96,dflash2,DFlash2-GreedyPath,7,181,656,2.6243093922651934,3.6187845303867405,0.09944751381215469,14.740868573171168,67.83860768014922,False,12.476252436554908,0.0,0.0,40.173148939521724,0.6265908672483329,0.1494761765661176
97,dflash2,DFlash2-GreedyPath,7,158,676,3.278481012658228,4.272151898734177,0.1962025316455696,12.451829124252315,80.30948626272979,False,12.442529816694389,0.0,0.0,40.08256056960495,0.6016491138843431,0.14817498079456884
98,dflash2,DFlash2-GreedyPath,7,136,504,2.7058823529411766,3.698529411764706,0.09558823529411764,14.434199819449518,69.27990553744027,False,12.478990735443778,0.0,0.0,40.237415522128956,0.6273287426130778,0.14771138953887308
99,dflash2,DFlash2-GreedyPath,7,130,521,3.0076923076923077,4.0,0.17692307692307693,13.282094748555316,75.28932889962778,False,12.426142230497835,0.0,0.0,40.05128826157978,0.6056318770928416,0.14748658465508085
100,dflash2,DFlash2-GreedyPath,7,4,14,2.5,3.25,0.0,14.37679942838648,69.55651047238898,True,9.485051248702803,0.0,0.0,40.04290850025427,0.6613507484871661,0.12948750190844294
101,dflash2,DFlash2-GreedyPath,7,36,218,5.055555555555555,6.027777777777778,0.4444444444444444,8.79073064678686,113.75618707706788,True,12.25206602834482,0.0,0.0,40.28978850045759,0.5436712219509192,0.14723205478932455
102,dflash2,DFlash2-GreedyPath,7,4,16,2.75,3.75,0.0,12.648319749587245,79.06188488258555,True,9.446440499232267,0.0,0.0,40.34760574904794,0.6654577482549939,0.133775001813774
103,dflash2,DFlash2-GreedyPath,7,7,30,3.142857142857143,4.142857142857143,0.14285714285714285,12.121102200035239,82.50074815779482,True,10.803580570999268,0.0,0.0,40.38775100135744,0.6185382860296939,0.1377109989074857
104,dflash2,DFlash2-GreedyPath,7,13,80,5.153846153846154,6.076923076923077,0.3076923076923077,8.573406587584032,116.63974988054287,True,11.63011338436403,0.0,0.0,40.409597999734196,0.5779818451488749,0.14173192511617133
105,dflash2,DFlash2-GreedyPath,7,28,173,5.142857142857143,6.142857142857143,0.5714285714285714,8.596675843942501,116.32403246943791,True,12.10043967798161,0.0,0.0,40.360491000163684,0.5096584289796218,0.14458664294839504
106,dflash2,DFlash2-GreedyPath,7,35,165,3.7142857142857144,4.685714285714286,0.22857142857142856,11.314601109100323,88.38137468193209,False,12.22982062796031,0.0,0.0,40.364299370932194,0.5973469145828858,0.14879545799756524
107,dflash2,DFlash2-GreedyPath,7,98,600,5.122448979591836,6.112244897959184,0.5408163265306123,8.70407347832952,114.88873600271116,True,12.421368459436795,0.0,0.0,40.2053771125496,0.5169931223184792,0.14650709138605839
108,dflash2,DFlash2-GreedyPath,7,16,103,5.4375,6.375,0.5,8.233799291260368,121.45061649261157,True,11.87782537590465,0.0,0.0,40.4431232495881,0.5388754379964666,0.14525887399940984
109,dflash2,DFlash2-GreedyPath,7,14,60,3.2857142857142856,4.214285714285714,0.14285714285714285,12.36162901671681,80.89548704686781,True,11.715977357068498,0.0,0.0,40.4933594992534,0.6218481430551037,0.14722507226646744
110,dflash2,DFlash2-GreedyPath,7,6,15,1.3333333333333333,2.3333333333333335,0.0,20.79983060005664,48.07731462953726,True,10.580766499818614,0.0,0.0,40.62356516563644,0.6568661665369291,0.13837866814962277
111,dflash2,DFlash2-GreedyPath,7,5,18,2.4,3.4,0.0,14.312153222514704,69.87068852972327,True,10.095218798960559,0.0,0.0,40.63482459750958,0.6504483986645937,0.14325980591820553
112,dflash2,DFlash2-GreedyPath,7,16,73,3.5625,4.5,0.25,11.704208808237437,85.4393506117388,True,11.928721500680695,0.0,0.0,40.72891281293778,0.5991156867821701,0.14370268718266743
113,dflash2,DFlash2-GreedyPath,7,9,33,2.6666666666666665,3.5555555555555554,0.2222222222222222,14.353974121067122,69.66711738265673,True,11.236851111688237,0.0,0.0,40.659228111002854,0.5931182216348437,0.14204099958684915
114,dflash2,DFlash2-GreedyPath,7,14,41,1.9285714285714286,2.857142857142857,0.0,18.290584097529774,54.672939621160296,True,11.823557001792194,0.0,0.0,40.93394142858285,0.6629156419616525,0.14486792757193287
115,dflash2,DFlash2-GreedyPath,7,8,31,2.875,3.75,0.125,13.631414870859214,73.35995635623759,True,11.15594437578693,0.0,0.0,40.89262787510961,0.6305771248662495,0.1425832488166634
116,dflash2,DFlash2-GreedyPath,7,16,55,2.4375,3.375,0.0,15.604530181868043,64.08395436102059,True,11.998676875464298,0.0,0.0,40.83445599917468,0.6598800623578427,0.14755956317458185
117,dflash2,DFlash2-GreedyPath,7,14,76,4.428571428571429,5.357142857142857,0.2857142857142857,9.81767726309619,101.857086274257,True,11.849253926941726,0.0,0.0,40.713953785078566,0.5867615712174613,0.14599300214155977
118,dflash2,DFlash2-GreedyPath,7,11,75,5.818181818181818,6.7272727272727275,0.36363636363636365,7.784616933398259,128.45847246634716,True,11.667286181446714,0.0,0.0,40.70065272654492,0.5682741830241866,0.14072054579049686
119,dflash2,DFlash2-GreedyPath,7,21,123,4.857142857142857,5.809523809523809,0.5238095238095238,9.096261105659641,109.93527872433276,True,12.135496998823891,0.0,0.0,40.46856552408177,0.5267257611627602,0.1473124776523383
120,dflash2,DFlash2-GreedyPath,7,229,737,2.2183406113537116,3.2139737991266375,0.039301310043668124,16.875166621432673,59.258674147248314,False,12.651248624659901,0.0,0.0,40.864220353149186,0.6445185415417273,0.15004654176657023
121,dflash2,DFlash2-GreedyPath,7,283,1075,2.7985865724381624,3.795053003533569,0.1625441696113074,14.164772981393346,70.59767221921499,False,12.561554278826256,0.0,0.0,40.47519795760836,0.6204686252451288,0.14889558707590153
122,dflash2,DFlash2-GreedyPath,7,217,791,2.6451612903225805,3.640552995391705,0.09216589861751152,14.874201226298002,67.23050097184192,False,12.617419917090293,0.0,0.0,40.81986206002273,0.6316782767033582,0.1499022807537531
123,dflash2,DFlash2-GreedyPath,7,415,1313,2.163855421686747,3.16144578313253,0.06987951807228916,17.1139081386129,58.43200699107241,False,12.626086036094005,0.0,0.0,40.73488748932527,0.6355012121122241,0.14945631306787618
124,dflash2,DFlash2-GreedyPath,7,181,551,2.044198895027624,3.0386740331491713,0.04419889502762431,17.62625093467205,56.73356198696406,False,12.503940817975254,0.0,0.0,40.36430198886883,0.6411562373704734,0.14841457459373267
