prompt_index,method_key,method,budget,decode_rounds,num_output_tokens,mean_matched_draft_tokens,mean_committed_tokens,full_block_acceptance,milliseconds_per_token,tokens_per_second,matches_sequential_baseline,draft_milliseconds_per_round,tree_build_milliseconds_per_round,tree_compile_milliseconds_per_round,verify_milliseconds_per_round,commit_milliseconds_per_round,other_milliseconds_per_round
22,dflash2,DFlash2-GreedyPath,7,144,295,1.0486111111111112,2.0416666666666665,0.0,26.431344752545247,37.83386768104954,False,12.662495513975752,0.0,0.0,40.644598132176824,0.6914369029497417,0.14901599257023512
23,dflash2,DFlash2-GreedyPath,7,110,244,1.209090909090909,2.209090909090909,0.02727272727272727,23.9670671270404,41.72392035702059,,12.430529636449963,0.0,0.0,39.94845629051931,0.6397187452504031,0.14460786412448876
24,dflash2,DFlash2-GreedyPath,7,498,1440,1.891566265060241,2.889558232931727,0.04819277108433735,18.46531372569492,54.155592201419054,False,12.536737052167988,0.0,0.0,40.06669660252026,0.6431048030237552,0.14713978526125435
25,dflash2,DFlash2-GreedyPath,7,523,1819,2.478011472275335,3.4760994263862335,0.12237093690248566,15.482934625068483,64.58723906131438,,12.669134336649142,0.0,0.0,40.37008377439369,0.6582333517561794,0.15237278767817353
26,dflash2,DFlash2-GreedyPath,7,331,863,1.6042296072507554,2.604229607250755,0.03323262839879154,20.91995414136457,47.80125201243734,False,12.818059142193794,0.0,0.0,40.885436256645455,0.6881291719380024,0.15194166486511665
27,dflash2,DFlash2-GreedyPath,7,298,798,1.674496644295302,2.674496644295302,0.013422818791946308,20.381445701750543,49.06423296136009,,12.81103898665435,0.0,0.0,40.893904244866704,0.7186234868994926,0.1549355298913187
28,dflash2,DFlash2-GreedyPath,7,48,95,0.9583333333333334,1.9583333333333333,0.0,26.91086153683596,37.15971703957475,False,12.331148812033158,0.0,0.0,40.13577835439719,0.6493835411068479,0.14476941745063718
29,dflash2,DFlash2-GreedyPath,7,36,83,1.3055555555555556,2.2777777777777777,0.0,23.255997457848693,42.999660703115055,,12.32205447215367,0.0,0.0,40.47129444471567,0.6740737224188504,0.15057149964074293
30,dflash2,DFlash2-GreedyPath,7,176,385,1.1818181818181819,2.1818181818181817,0.005681818181818182,24.60806226235355,40.63708833872069,False,12.588537943429401,0.0,0.0,40.428966312612665,0.6657016420335409,0.1469303008227805
31,dflash2,DFlash2-GreedyPath,7,361,902,1.4958448753462603,2.4958448753462603,0.024930747922437674,21.462808492235443,46.592224888078746,,12.588375761766061,0.0,0.0,40.23404847631402,0.6579471191093377,0.14692299183099491
32,dflash2,DFlash2-GreedyPath,7,304,900,1.9605263157894737,2.9572368421052633,0.06578947368421052,18.024445341110955,55.48020929771168,False,12.520919785880611,0.0,0.0,40.05799968744166,0.6360862567386281,0.1468390298070613
33,dflash2,DFlash2-GreedyPath,7,270,921,2.411111111111111,3.4074074074074074,0.1,15.720089924002298,63.61286766388944,,12.564800300229022,0.0,0.0,40.26871750727339,0.64152299655015,0.14793260337749736
34,dflash2,DFlash2-GreedyPath,7,62,134,1.1451612903225807,2.1451612903225805,0.0,25.07125040297544,39.88632333556529,False,12.564873193637581,0.0,0.0,40.78292456512328,0.6883297102185972,0.15012340196746313
35,dflash2,DFlash2-GreedyPath,7,178,381,1.1404494382022472,2.134831460674157,0.0056179775280898875,25.340441188965514,39.462612057261644,,12.6839660898144,0.0,0.0,40.71844997770824,0.6867559102093774,0.15076112898630403
36,dflash2,DFlash2-GreedyPath,7,39,72,0.8461538461538461,1.8205128205128205,0.0,29.64096827771654,33.737089511741054,False,12.566844257376848,0.0,0.0,41.2861224363158,0.7173286673302451,0.15149222860763517
37,dflash2,DFlash2-GreedyPath,7,48,85,0.7708333333333334,1.75,0.0,30.802665470572027,32.4647229297533,,12.627599916868348,0.0,0.0,41.059700333638226,0.7076096873485463,0.1514768329495079
38,dflash2,DFlash2-GreedyPath,7,187,376,1.0106951871657754,2.0053475935828877,0.0,26.96292264892613,37.087967540485735,False,12.6842105296832,0.0,0.0,40.726562122632885,0.6552713583170605,0.14817479148570617
39,dflash2,DFlash2-GreedyPath,7,229,530,1.3100436681222707,2.3100436681222707,0.017467248908296942,23.333001050937213,42.85775318043939,,12.629261043785174,0.0,0.0,40.54378293425162,0.6798547600773692,0.14924343217719652
40,dflash2,DFlash2-GreedyPath,7,33,106,2.212121212121212,3.1818181818181817,0.030303030303030304,16.943025113265183,59.02133729454672,True,12.50795303018425,0.0,0.0,41.053891332315594,0.7096399693347683,0.15156603198688312
41,dflash2,DFlash2-GreedyPath,7,47,175,2.723404255319149,3.702127659574468,0.0851063829787234,14.629072582881367,68.357033184057,,12.616277106683404,0.0,0.0,41.015397999410894,0.6889701062971925,0.14930589408167896
42,dflash2,DFlash2-GreedyPath,7,45,128,1.8222222222222222,2.8222222222222224,0.06666666666666667,18.925781250004547,52.83797729616894,False,12.439398088544193,0.0,0.0,40.58755044421155,0.6585306226043031,0.14785417798621994
43,dflash2,DFlash2-GreedyPath,7,110,400,2.6363636363636362,3.6272727272727274,0.10909090909090909,15.051506120016711,66.43853392652308,,12.788656800826589,0.0,0.0,41.09796210911802,0.6942827730778266,0.15184784431105733
44,dflash2,DFlash2-GreedyPath,7,284,799,1.8133802816901408,2.8098591549295775,0.014084507042253521,19.40852538297869,51.52374950015531,False,12.816895630134189,0.0,0.0,40.920950620051705,0.7122734333907047,0.1534429255782374
45,dflash2,DFlash2-GreedyPath,7,250,642,1.568,2.564,0.04,21.02514551869068,47.56209649588546,,12.649335464055184,0.0,0.0,40.51970998404431,0.6739681159961037,0.1495601279020704
46,dflash2,DFlash2-GreedyPath,7,72,241,2.3472222222222223,3.3333333333333335,0.041666666666666664,15.988724232349146,62.54407703003299,False,12.478226278087984,0.0,0.0,40.25361465301103,0.6415533615735411,0.14441876282945193
47,dflash2,DFlash2-GreedyPath,7,46,205,3.4565217391304346,4.434782608695652,0.17391304347826086,12.00532984391718,83.29633696042734,,12.37241589099184,0.0,0.0,40.377154717134545,0.6085504782791047,0.1438923484428138
48,dflash2,DFlash2-GreedyPath,7,283,1122,2.964664310954064,3.96113074204947,0.1625441696113074,13.455090265597715,74.32131485262667,False,12.536440561800108,0.0,0.0,40.05206621899586,0.6107501270915481,0.14565926879317773
49,dflash2,DFlash2-GreedyPath,7,24,106,3.4166666666666665,4.375,0.125,12.02804486792785,83.13903140371944,,12.076001915981275,0.0,0.0,40.27801808418493,0.6258049176418959,0.14403991553990636
50,dflash2,DFlash2-GreedyPath,7,86,344,3.0,3.988372093023256,0.18604651162790697,13.37833114535728,74.74773864803257,False,12.511857651102325,0.0,0.0,40.24842869711033,0.6075172660043896,0.14552096721207247
51,dflash2,DFlash2-GreedyPath,7,112,428,2.8214285714285716,3.8125,0.16964285714285715,13.89299603739074,71.97871483650198,,12.410444937618845,0.0,0.0,39.928850616239025,0.6068262140875699,0.14497023208345386
52,dflash2,DFlash2-GreedyPath,7,13,62,3.769230769230769,4.6923076923076925,0.3076923076923077,11.193535338656323,89.3372799339409,True,11.810970923621566,0.0,0.0,40.8495959989243,0.5793534622241098,0.14463276882172346
53,dflash2,DFlash2-GreedyPath,7,77,383,3.9740259740259742,4.961038961038961,0.37662337662337664,10.714252227166542,93.33362504426097,,12.424184727201286,0.0,0.0,40.1622081691756,0.5603063374027525,0.14626963641237492
54,dflash2,DFlash2-GreedyPath,7,84,250,1.9761904761904763,2.9642857142857144,0.047619047619047616,18.00771065201843,55.531767436962504,True,12.496590369101753,0.0,0.0,40.309833988084435,0.6414444171587959,0.1465081661860625
55,dflash2,DFlash2-GreedyPath,7,49,161,2.2653061224489797,3.2653061224489797,0.04081632653061224,16.197776503115097,61.736868625621774,,12.350452550222423,0.0,0.0,40.08656979552755,0.6395933275914047,0.144649979751091
56,dflash2,DFlash2-GreedyPath,7,205,776,2.7853658536585364,3.7804878048780486,0.14634146341463414,14.177607123707913,70.5337643563131,False,12.608369936522028,0.0,0.0,40.29480042468427,0.6180427705147872,0.14621676094886824
57,dflash2,DFlash2-GreedyPath,7,115,555,3.8260869565217392,4.817391304347826,0.23478260869565218,11.153341754958943,89.65922698059396,,12.59332127779287,0.0,0.0,40.49245587818365,0.5965855741321676,0.14463443512795493
58,dflash2,DFlash2-GreedyPath,7,85,253,1.9764705882352942,2.9647058823529413,0.03529411764705882,18.177666513840787,55.01256166398382,False,12.609313012131572,0.0,0.0,40.70285764755681,0.6462465642150218,0.1468725172932917
59,dflash2,DFlash2-GreedyPath,7,251,722,1.8764940239043826,2.8725099601593627,0.0398406374501992,18.734829963983515,53.37651859784341,,12.645807792322453,0.0,0.0,40.45139432690418,0.6459502547511374,0.14747405628556853
60,dflash2,DFlash2-GreedyPath,7,60,386,5.433333333333334,6.416666666666667,0.5666666666666667,8.380203132129786,119.32884969888016,True,12.574406816323366,0.0,0.0,40.67643753332959,0.517169083589882,0.1446267167921178
61,dflash2,DFlash2-GreedyPath,7,103,629,5.106796116504855,6.097087378640777,0.5048543689320388,8.890485729728749,112.4797936130887,,12.712733067831508,0.0,0.0,40.89609321323506,0.5376434272372173,0.14591401984555719
62,dflash2,DFlash2-GreedyPath,7,16,74,3.5625,4.5625,0.125,11.675304351327313,85.6508721236303,True,12.080948812581482,0.0,0.0,41.140131811971514,0.6345649380818941,0.14263706225392525
63,dflash2,DFlash2-GreedyPath,7,16,86,4.3125,5.3125,0.3125,9.993602290748195,100.06401804940475,,12.097057000119094,0.0,0.0,40.89000006115384,0.583486625146179,0.1450686263524334
64,dflash2,DFlash2-GreedyPath,7,58,318,4.482758620689655,5.4655172413793105,0.3275862068965517,9.840262534596361,101.6233049153113,False,12.556109586575044,0.0,0.0,40.674518620954615,0.5749496894764136,0.14620634440156022
65,dflash2,DFlash2-GreedyPath,7,59,243,3.1016949152542375,4.101694915254237,0.22033898305084745,13.047847892981745,76.64099154143926,,12.50076615259,0.0,0.0,40.49064733864447,0.6044401519120892,0.14358767879519108
66,dflash2,DFlash2-GreedyPath,7,81,378,3.6666666666666665,4.654320987654321,0.20987654320987653,11.597228023799804,86.22750177437248,False,12.62531297519964,0.0,0.0,40.741076259884586,0.6075244438963838,0.14648376541847455
67,dflash2,DFlash2-GreedyPath,7,173,907,4.236994219653179,5.236994219653179,0.42196531791907516,10.374954475193936,96.38596510384275,,12.786072329449807,0.0,0.0,40.903048295002144,0.5569805835176533,0.147446242902654
68,dflash2,DFlash2-GreedyPath,7,74,382,4.162162162162162,5.148648648648648,0.3108108108108108,10.42305680628164,95.9411445783671,False,12.551913148412053,0.0,0.0,40.52444689187797,0.5825032295998991,0.14664618956393916
69,dflash2,DFlash2-GreedyPath,7,18,91,4.055555555555555,5.0,0.2777777777777778,10.491053241731695,95.3193141773567,,11.962552055289658,0.0,0.0,40.350024278369446,0.5827585001598992,0.14276766604679222
70,dflash2,DFlash2-GreedyPath,7,49,235,3.795918367346939,4.775510204081633,0.3469387755102041,11.227923936174658,89.0636600038011,False,12.506299367208955,0.0,0.0,40.62307677579193,0.5710238772883954,0.14780661238509477
71,dflash2,DFlash2-GreedyPath,7,84,456,4.428571428571429,5.416666666666667,0.4166666666666667,9.919001519735678,100.81659913150693,,12.564943416648367,0.0,0.0,40.58545907121567,0.5508027850391088,0.1448029770905296
72,dflash2,DFlash2-GreedyPath,7,67,323,3.8208955223880596,4.8059701492537314,0.208955223880597,11.196032099082673,89.3173573593035,False,12.568291895258337,0.0,0.0,40.65598019452178,0.6038724925236971,0.1467564326768338
73,dflash2,DFlash2-GreedyPath,7,41,254,5.195121951219512,6.170731707317073,0.5609756097560976,8.5796595905533,116.55474083156605,,12.31341999966123,0.0,0.0,40.17056524416392,0.5239142930538325,0.1441379265487762
74,dflash2,DFlash2-GreedyPath,7,53,282,4.320754716981132,5.30188679245283,0.37735849056603776,10.103495989346973,98.97564180303434,False,12.461242528345638,0.0,0.0,40.57133282968041,0.5779476798708411,0.1477009054209668
75,dflash2,DFlash2-GreedyPath,7,41,270,5.585365853658536,6.560975609756097,0.6097560975609756,8.043048625916493,124.33096534786293,,12.31290875520932,0.0,0.0,40.00484856096148,0.5042852437061189,0.14437522054877042
76,dflash2,DFlash2-GreedyPath,7,34,166,3.8823529411764706,4.852941176470588,0.29411764705882354,10.937248204809514,91.43067627927314,True,12.277779529754566,0.0,0.0,40.398426382821256,0.5777085872764206,0.14559144127655171
77,dflash2,DFlash2-GreedyPath,7,79,392,3.962025316455696,4.949367088607595,0.3291139240506329,10.833546880107582,92.30587277341155,,12.515470417510405,0.0,0.0,40.47588726595527,0.6153154176957552,0.14966078494200954
78,dflash2,DFlash2-GreedyPath,7,36,212,4.888888888888889,5.861111111111111,0.4166666666666667,9.161851268868734,109.14824642459796,False,12.433465916021508,0.0,0.0,40.7950754999749,0.576781860622254,0.14780086227498637
79,dflash2,DFlash2-GreedyPath,7,139,767,4.510791366906475,5.510791366906475,0.4460431654676259,9.71087610821171,102.97732036292587,,12.555896050674445,0.0,0.0,40.33027415745054,0.5507423235069987,0.1475621086441436
80,dflash2,DFlash2-GreedyPath,7,180,574,2.188888888888889,3.183333333333333,0.05,16.98223947212885,58.88504879707968,False,12.66962892805168,0.0,0.0,40.693182749843494,0.6439380054265106,0.1477250778003104
81,dflash2,DFlash2-GreedyPath,7,180,669,2.716666666666667,3.7111111111111112,0.1388888888888889,14.738653183859297,67.84880460414982,,12.840500160988691,0.0,0.0,41.161320049812076,0.6287377334552325,0.1481030557543919
82,dflash2,DFlash2-GreedyPath,7,89,367,3.1235955056179776,4.112359550561798,0.15730337078651685,13.193565629430118,75.79452197284397,True,12.681354123303075,0.0,0.0,40.95059723574982,0.6226056293496768,0.15037094419128838
83,dflash2,DFlash2-GreedyPath,7,110,594,4.390909090909091,5.390909090909091,0.4,10.133226296296288,98.68525292536907,,12.776003608583283,0.0,0.0,41.235284736864166,0.5605191275456243,0.14761452700688757
84,dflash2,DFlash2-GreedyPath,7,138,498,2.601449275362319,3.601449275362319,0.14492753623188406,14.950188813256764,66.8887873250986,True,12.619884688161699,0.0,0.0,40.56220868844083,0.6205647973663451,0.1480231956098789
85,dflash2,DFlash2-GreedyPath,7,71,319,3.492957746478873,4.47887323943662,0.2535211267605634,12.358835570533909,80.9137717135919,,12.956548732021679,0.0,0.0,41.75173166260438,0.6656714508672323,0.15377416859567822
86,dflash2,DFlash2-GreedyPath,7,78,319,3.08974358974359,4.076923076923077,0.1794871794871795,13.328125420059143,75.02930595888424,False,12.709048012486445,0.0,0.0,41.0144664103707,0.6356441666960168,0.1494569104323044
87,dflash2,DFlash2-GreedyPath,7,149,655,3.389261744966443,4.389261744966443,0.2953020134228188,12.170996357249594,82.16254205058199,,12.516924261786247,0.0,0.0,40.24494791959315,0.5942142345171403,0.147286832415436
88,dflash2,DFlash2-GreedyPath,7,181,670,2.701657458563536,3.696132596685083,0.1270718232044199,14.566708525378646,68.64968831206885,False,12.638635712386963,0.0,0.0,40.512442707191205,0.6223158676592757,0.14757097245146422
89,dflash2,DFlash2-GreedyPath,7,204,739,2.622549019607843,3.6176470588235294,0.11274509803921569,14.882302583216614,67.1939032557866,,12.655597157016231,0.0,0.0,40.480787097954355,0.6287024314623718,0.146783945905661
90,dflash2,DFlash2-GreedyPath,7,242,921,2.8057851239669422,3.8016528925619837,0.1322314049586777,14.367680944618705,69.60065468147396,False,12.828929520765087,0.0,0.0,41.07461522701571,0.627764850975859,0.1489968061765121
91,dflash2,DFlash2-GreedyPath,7,173,558,2.2254335260115607,3.2196531791907512,0.09826589595375723,16.651879317206653,60.053281731791316,,12.577374589791308,0.0,0.0,40.35649539347142,0.6304739477234688,0.14518588983064862
92,dflash2,DFlash2-GreedyPath,7,96,329,2.4270833333333335,3.4166666666666665,0.09375,15.698769583575935,63.699259657024385,False,12.561904614130981,0.0,0.0,40.46384001048864,0.6295413747163062,0.14570559437743213
93,dflash2,DFlash2-GreedyPath,7,115,417,2.626086956521739,3.617391304347826,0.06086956521739131,14.76238768345233,67.73971944395787,,12.532231139029255,0.0,0.0,40.21466875641161,0.6376782348050493,0.1451232958377501
94,dflash2,DFlash2-GreedyPath,7,275,1105,3.0145454545454546,4.014545454545455,0.16,13.605169013574006,73.50147572604872,False,12.837949603536716,0.0,0.0,41.06046841437505,0.6205612474745563,0.14906349824741483
95,dflash2,DFlash2-GreedyPath,7,371,1748,3.711590296495957,4.708894878706199,0.30727762803234504,11.52919612242374,86.73631616475389,,12.801465178023072,0.0,0.0,40.78842132314873,0.5833242021327226,0.14763787350597896
96,dflash2,DFlash2-GreedyPath,7,181,656,2.6243093922651934,3.6187845303867405,0.09944751381215469,15.25412554421076,65.55603578203927,False,12.97135932047984,0.0,0.0,41.52070847488663,0.6436733365765109,0.1499293487324786
97,dflash2,DFlash2-GreedyPath,7,209,844,3.0382775119617227,4.033492822966507,0.19138755980861244,13.282999164691805,75.28420258115722,,12.585780803794007,0.0,0.0,40.29749348379073,0.610622415940431,0.14654011465609074
98,dflash2,DFlash2-GreedyPath,7,136,504,2.7058823529411766,3.698529411764706,0.09558823529411764,14.65462595834175,68.2378385393574,False,12.718155426548893,0.0,0.0,40.80816705187745,0.6342428382327746,0.14775441131325137
99,dflash2,DFlash2-GreedyPath,7,119,475,2.991596638655462,3.9831932773109244,0.20168067226890757,13.493300667369592,74.11085135146119,,12.617762496097193,0.0,0.0,40.48970293312602,0.6058758064544908,0.14647235256226482
100,dflash2,DFlash2-GreedyPath,7,4,14,2.5,3.25,0.0,14.472442571526958,69.0968366298718,True,9.539057748042978,0.0,0.0,40.30922450147045,0.6698809993395116,0.13538575149141252
101,dflash2,DFlash2-GreedyPath,7,36,218,5.055555555555555,6.027777777777778,0.4444444444444444,8.813764399062809,113.45889845958813,,12.324787777995677,0.0,0.0,40.35786236090644,0.5453114992835455,0.14427833391690414
102,dflash2,DFlash2-GreedyPath,7,4,16,2.75,3.75,0.0,12.713033374893712,78.65943323761317,True,9.542995250740205,0.0,0.0,40.51497449836461,0.6672630006505642,0.12690074981946964
103,dflash2,DFlash2-GreedyPath,7,7,30,3.142857142857143,4.142857142857143,0.14285714285714285,12.114089433210514,82.54850729915545,,10.844713000031854,0.0,0.0,40.31699814160155,0.6219262858004575,0.13388871489691415
104,dflash2,DFlash2-GreedyPath,7,13,80,5.153846153846154,6.076923076923077,0.3076923076923077,8.594567862473923,116.3525631540191,True,11.758028460742654,0.0,0.0,40.41014877013647,0.581091614619184,0.14037953895659974
105,dflash2,DFlash2-GreedyPath,7,28,173,5.142857142857143,6.142857142857143,0.5714285714285714,8.586551109825145,116.46119462979169,,12.176322750227493,0.0,0.0,40.22266457078721,0.5100702855997952,0.14356175051943865
106,dflash2,DFlash2-GreedyPath,7,35,165,3.7142857142857144,4.685714285714286,0.22857142857142856,11.38574331518171,87.82913616773737,False,12.45593071424602,0.0,0.0,40.47099631425226,0.6063103139500267,0.14240971483689333
107,dflash2,DFlash2-GreedyPath,7,93,575,5.182795698924731,6.172043010752688,0.5483870967741935,8.69711912000481,114.98060291020217,,12.534485882184448,0.0,0.0,40.54944481697842,0.5214450428993391,0.16713494613956942
108,dflash2,DFlash2-GreedyPath,7,16,103,5.4375,6.375,0.5,8.153753446624727,122.64290385355635,True,11.817958374649606,0.0,0.0,39.996678499846894,0.5313793130881095,0.14377162506206548
109,dflash2,DFlash2-GreedyPath,7,14,60,3.2857142857142856,4.214285714285714,0.14285714285714285,12.268294733318422,81.51092077077222,,11.694249712620929,0.0,0.0,40.118896071882254,0.6238065720286353,0.14145364340427996
110,dflash2,DFlash2-GreedyPath,7,6,15,1.3333333333333333,2.3333333333333335,0.0,21.207718866935465,47.1526431614048,True,10.809811334183905,0.0,0.0,41.34213983343216,0.7200523347516233,0.14729366497097848
111,dflash2,DFlash2-GreedyPath,7,5,18,2.4,3.4,0.0,14.341639778043222,69.7270336918503,,10.156735799682792,0.0,0.0,40.66188059950946,0.6793977998313494,0.13188900193199515
112,dflash2,DFlash2-GreedyPath,7,16,73,3.5625,4.5,0.25,11.65561923280371,85.79552746417697,True,11.896359687852964,0.0,0.0,40.53182587631454,0.6067930003155197,0.1437841851839039
113,dflash2,DFlash2-GreedyPath,7,9,33,2.6666666666666665,3.5555555555555554,0.2222222222222222,14.32747506072646,69.79596863798666,,11.311356221590863,0.0,0.0,40.449848666159795,0.6303504447310438,0.14251989018197897
114,dflash2,DFlash2-GreedyPath,7,14,41,1.9285714285714286,2.857142857142857,0.0,18.2173372925651,54.89276418064247,True,11.865905642480357,0.0,0.0,40.64438192861936,0.6936627136643178,0.146823214890901
115,dflash2,DFlash2-GreedyPath,7,8,31,2.875,3.75,0.125,13.794438967682167,72.49298085575036,,11.39620412595832,0.0,0.0,41.19198550051806,0.717966000593151,0.1472953726988635
116,dflash2,DFlash2-GreedyPath,7,16,55,2.4375,3.375,0.0,15.783439145492263,63.35754779309927,True,12.171592124559538,0.0,0.0,41.20552987433257,0.7273836886270146,0.15106637511053816
117,dflash2,DFlash2-GreedyPath,7,18,55,2.0555555555555554,3.0,0.0,17.664233163602397,56.611571571673174,,12.136360832098742,0.0,0.0,40.99260805620967,0.6965041680410246,0.1485727213245506
118,dflash2,DFlash2-GreedyPath,7,11,75,5.818181818181818,6.7272727272727275,0.36363636363636365,7.699084746612546,129.88556859826505,True,11.49938800054687,0.0,0.0,40.28643127292691,0.5681044554380192,0.1398359070828354
119,dflash2,DFlash2-GreedyPath,7,21,123,4.857142857142857,5.809523809523809,0.5238095238095238,8.99614399999174,111.15873645429845,,11.992609334508112,0.0,0.0,40.033431285077576,0.5238884287315332,0.1417715230629602
120,dflash2,DFlash2-GreedyPath,7,229,737,2.2183406113537116,3.2139737991266375,0.039301310043668124,16.636155295791752,60.11004238779605,False,12.554137008593827,0.0,0.0,40.19681201348189,0.6433115764299924,0.14655360672800846
121,dflash2,DFlash2-GreedyPath,7,314,1194,2.8025477707006368,3.799363057324841,0.1464968152866242,14.06162994304941,71.11551107873485,,12.561623410921088,0.0,0.0,40.140825204124305,0.621214901054668,0.14635607625979183
122,dflash2,DFlash2-GreedyPath,7,217,791,2.6451612903225805,3.640552995391705,0.09216589861751152,14.825045508218123,67.45341857100267,False,12.675635751217715,0.0,0.0,40.579330521035665,0.6362384838086429,0.14847725776532741
123,dflash2,DFlash2-GreedyPath,7,505,1636,2.237623762376238,3.237623762376238,0.06534653465346535,16.618298517726462,60.17463213416925,,12.656035465444784,0.0,0.0,40.39349547330299,0.6403562532291784,0.14681850109333047
124,dflash2,DFlash2-GreedyPath,7,181,551,2.044198895027624,3.0386740331491713,0.04419889502762431,17.769805843912923,56.275235012911054,False,12.687351558169668,0.0,0.0,40.61347613818956,0.6466868066760192,0.14730881185988634
