prompt_index,method_key,method,budget,decode_rounds,num_output_tokens,mean_matched_draft_tokens,mean_committed_tokens,full_block_acceptance,milliseconds_per_token,tokens_per_second,matches_sequential_baseline,draft_milliseconds_per_round,tree_build_milliseconds_per_round,tree_compile_milliseconds_per_round,verify_milliseconds_per_round,commit_milliseconds_per_round,other_milliseconds_per_round
29,dflash2,DFlash2-GreedyPath,7,53,289,4.452830188679245,5.433962264150943,0.4339622641509434,9.965962553629199,100.34153696833233,False,12.65344843396067,0.0,0.0,40.994284434006815,0.5488653395040497,0.14610326420466355
30,dflash2,DFlash2-GreedyPath,7,73,433,4.931506849315069,5.917808219178082,0.4794520547945205,9.24844264203066,108.12631258103713,True,12.822575999962282,0.0,0.0,41.34425242466945,0.5419605479564531,0.14841190411422994
31,dflash2,DFlash2-GreedyPath,7,32,150,3.65625,4.65625,0.3125,11.486549673330348,87.05834462387045,False,12.436894687311906,0.0,0.0,40.67929871882825,0.5813323440406748,0.14567584355518193
32,dflash2,DFlash2-GreedyPath,7,353,2048,4.801699716713881,5.798866855524079,0.49291784702549574,9.327458309082104,107.2103425030916,False,12.7706829688585,0.0,0.0,40.65612234840677,0.5397877789786558,0.14851913321825114
33,dflash2,DFlash2-GreedyPath,7,104,461,3.4326923076923075,4.423076923076923,0.23076923076923078,12.155825453363578,82.2650838346231,False,12.610565144279043,0.0,0.0,40.528841586522574,0.5972320289297036,0.1463952210437688
34,dflash2,DFlash2-GreedyPath,7,81,430,4.308641975308642,5.296296296296297,0.3333333333333333,10.155190334884283,98.47181264194344,False,12.65393355543769,0.0,0.0,40.5365161358206,0.5728220864208803,0.14699790133616059
35,dflash2,DFlash2-GreedyPath,7,90,396,3.4,4.388888888888889,0.25555555555555554,12.236109446968674,81.72532326014263,False,12.56060930010992,0.0,0.0,40.545309066631795,0.5870699333374634,0.1458932665829909
36,dflash2,DFlash2-GreedyPath,7,87,410,3.7126436781609193,4.7011494252873565,0.22988505747126436,11.38213124878104,87.85700833550784,False,12.536643942523327,0.0,0.0,40.36603950577234,0.591749781626444,0.14549564364370918
37,dflash2,DFlash2-GreedyPath,7,145,720,3.9655172413793105,4.958620689655173,0.3103448275862069,10.937572123609446,91.42796853804843,False,12.73923667603381,0.0,0.0,40.84501677926114,0.5792215932035168,0.14722791011395045
38,dflash2,DFlash2-GreedyPath,7,78,417,4.346153846153846,5.333333333333333,0.3717948717948718,10.242625383694884,97.6312188076202,False,12.788306858872089,0.0,0.0,41.25410578219602,0.5667285641277723,0.149509884557539
39,dflash2,DFlash2-GreedyPath,7,104,549,4.278846153846154,5.269230769230769,0.3557692307692308,10.356488708560132,96.55782265020501,False,12.834843769129433,0.0,0.0,41.11784965381888,0.568940394242208,0.14867676934325294
40,dflash2,DFlash2-GreedyPath,7,42,189,3.5,4.476190476190476,0.21428571428571427,12.201595396820467,81.95649564487144,False,12.710078023831427,0.0,0.0,41.4435946903766,0.606549857236262,0.14695671424782458
41,dflash2,DFlash2-GreedyPath,7,51,350,5.862745098039215,6.8431372549019605,0.6666666666666666,7.987137257145411,125.20130402233731,False,12.7850164314498,0.0,0.0,41.38696484298242,0.4954052351511599,0.14630054925767863
42,dflash2,DFlash2-GreedyPath,7,46,259,4.630434782608695,5.608695652173913,0.45652173913043476,9.729937324320074,102.77558494652274,True,12.762566478356703,0.0,0.0,41.32638258698021,0.5456317608347846,0.14919671728263062
43,dflash2,DFlash2-GreedyPath,7,105,549,4.228571428571429,5.219047619047619,0.41904761904761906,10.507765285973486,95.16771385585395,False,12.914332390417778,0.0,0.0,41.3220376666383,0.5567049715388012,0.1475263237807667
44,dflash2,DFlash2-GreedyPath,7,71,430,5.042253521126761,6.042253521126761,0.5774647887323944,8.977528120928138,111.38923616054521,False,12.725568436636282,0.0,0.0,40.98442936613627,0.5136821829938514,0.14726497196739138
45,dflash2,DFlash2-GreedyPath,7,143,710,3.965034965034965,4.958041958041958,0.3076923076923077,11.02778874084552,90.68001060775927,False,12.892440832195087,0.0,0.0,41.12406611179054,0.5870297343510453,0.1498200069802367
46,dflash2,DFlash2-GreedyPath,7,290,1389,3.7896551724137932,4.786206896551724,0.3103448275862069,11.314704699784613,88.38056551480624,False,12.790434417171316,0.0,0.0,40.67703536542906,0.5769486103135619,0.14911549674409266
47,dflash2,DFlash2-GreedyPath,7,125,624,3.984,4.984,0.28,10.758311506411026,92.9513892030442,False,12.60742319993733,0.0,0.0,40.36875502386829,0.5823960958368843,0.14691672036133951
48,dflash2,DFlash2-GreedyPath,7,183,862,3.710382513661202,4.704918032786885,0.273224043715847,11.40047501508032,87.71564331110942,False,12.62055440438516,0.0,0.0,40.35047150279101,0.5836802568117123,0.14589199447788712
49,dflash2,DFlash2-GreedyPath,7,74,398,4.378378378378378,5.364864864864865,0.40540540540540543,10.056742711055254,99.43577445813666,False,12.646631067484025,0.0,0.0,40.736468053969354,0.5590201082815985,0.14684832431895128
50,dflash2,DFlash2-GreedyPath,7,127,671,4.275590551181103,5.275590551181103,0.41732283464566927,10.264023540984441,97.42767989638575,False,12.751737236240434,0.0,0.0,40.77848888201823,0.552455157399733,0.14692341725939637
51,dflash2,DFlash2-GreedyPath,7,71,338,3.76056338028169,4.746478873239437,0.28169014084507044,11.429084213020666,87.49607417020717,True,12.701632661869361,0.0,0.0,40.97408745061765,0.5859941971772367,0.1471654649975162
52,dflash2,DFlash2-GreedyPath,7,92,503,4.456521739130435,5.456521739130435,0.45652173913043476,9.91724018688043,100.8345044746325,False,12.707317250023271,0.0,0.0,40.82479890210221,0.5416291413419695,0.1476874674114262
53,dflash2,DFlash2-GreedyPath,7,65,275,3.2153846153846155,4.2153846153846155,0.16923076923076924,12.867659825450655,77.71420861018741,False,12.697567969371448,0.0,0.0,40.98348455386608,0.6120692615625628,0.14697747672191605
54,dflash2,DFlash2-GreedyPath,7,359,2048,4.704735376044568,5.701949860724234,0.46518105849582175,9.443617062988352,105.89162958748335,False,12.733151526500633,0.0,0.0,40.45354163503878,0.5393987214378396,0.14724445407050057
55,dflash2,DFlash2-GreedyPath,7,198,1216,5.136363636363637,6.136363636363637,0.51010101010101,8.678232049341636,115.23084359974723,False,12.54912301012173,0.0,0.0,40.07769204036602,0.5225471414733975,0.1472548383389949
56,dflash2,DFlash2-GreedyPath,7,109,496,3.55045871559633,4.541284403669724,0.25688073394495414,11.747919127016406,85.12145761203992,False,12.519733165123782,0.0,0.0,40.204773311933245,0.5872123852862663,0.14670211930933874
57,dflash2,DFlash2-GreedyPath,7,83,382,3.602409638554217,4.590361445783133,0.1927710843373494,11.636488981678605,85.93657430299447,False,12.530446373570026,0.0,0.0,40.27643062646206,0.6029356144970361,0.14607643367843956
58,dflash2,DFlash2-GreedyPath,7,87,381,3.3793103448275863,4.367816091954023,0.20689655172413793,12.328229456695734,81.11464858052896,False,12.633545218454072,0.0,0.0,40.60832226438008,0.6006891150624644,0.1465861952191904
59,dflash2,DFlash2-GreedyPath,7,32,151,3.6875,4.6875,0.21875,11.394289913911077,87.76325752244715,True,12.359547343692157,0.0,0.0,40.66139784384859,0.5994131562374605,0.14644718748969138
60,dflash2,DFlash2-GreedyPath,7,62,304,3.903225806451613,4.887096774193548,0.3709677419354839,11.016780812497018,90.77061775302255,False,12.578166612911446,0.0,0.0,40.726466209830946,0.5660017097045877,0.1471294514093672
61,dflash2,DFlash2-GreedyPath,7,113,528,3.672566371681416,4.663716814159292,0.2743362831858407,11.619981289775504,86.0586583628931,False,12.741703531023994,0.0,0.0,40.802634876105905,0.6030187788680845,0.14777662817427922
62,dflash2,DFlash2-GreedyPath,7,144,731,4.069444444444445,5.069444444444445,0.3819444444444444,10.663587586869154,93.77707003892127,False,12.731176666673289,0.0,0.0,40.694528965155364,0.5600068750229386,0.14680503482446106
63,dflash2,DFlash2-GreedyPath,7,49,236,3.816326530612245,4.795918367346939,0.2653061224489796,11.208914347461961,89.21470617057845,True,12.587397224706365,0.0,0.0,40.66369348984896,0.5885289796869798,0.14617185679897524
64,dflash2,DFlash2-GreedyPath,7,274,1345,3.908759124087591,4.905109489051095,0.3102189781021898,11.196471981412493,89.31384829615273,False,12.988075171456563,0.0,0.0,41.24153254749888,0.5822421349730045,0.1489341424212131
65,dflash2,DFlash2-GreedyPath,7,155,882,4.690322580645161,5.683870967741935,0.44516129032258067,9.560896646258769,104.59270055924154,False,12.795469309616413,0.0,0.0,40.91460393546215,0.5461931548427768,0.148319677499521
66,dflash2,DFlash2-GreedyPath,7,374,2048,4.475935828877005,5.473262032085562,0.4197860962566845,10.05723255371116,99.43093138787926,False,12.792980925109866,0.0,0.0,41.5790373262278,0.5525927299167183,0.14814909896074063
67,dflash2,DFlash2-GreedyPath,7,130,630,3.8461538461538463,4.838461538461538,0.34615384615384615,11.081215219048087,90.24281003775174,False,12.611648376962247,0.0,0.0,40.37571934614579,0.5665412690667346,0.14736476167364834
68,dflash2,DFlash2-GreedyPath,7,85,415,3.8823529411764706,4.870588235294117,0.3176470588235294,11.013893542166256,90.79441309029723,False,12.587128682314548,0.0,0.0,40.45968985885659,0.5793412117568283,0.14755577647199114
69,dflash2,DFlash2-GreedyPath,7,75,384,4.12,5.1066666666666665,0.41333333333333333,10.465320106770074,95.55369446875251,True,12.55523745358611,0.0,0.0,40.33122985313336,0.5495298668877998,0.14644177305550934
70,dflash2,DFlash2-GreedyPath,7,157,833,4.305732484076433,5.2993630573248405,0.37579617834394907,10.059302959183311,99.41046651617971,False,12.543680012704558,0.0,0.0,40.11170255419465,0.5706040892676987,0.14598382153818207
71,dflash2,DFlash2-GreedyPath,7,366,2048,4.595628415300546,5.592896174863388,0.44808743169398907,9.535277913574447,104.87371307514775,False,12.59206286894135,0.0,0.0,40.07629626780255,0.5414022403793687,0.14611066386162155
72,dflash2,DFlash2-GreedyPath,7,83,427,4.144578313253012,5.132530120481928,0.3253012048192771,10.522167002343624,95.03745756717869,True,12.69132377112043,0.0,0.0,40.71781826487824,0.5750196627099263,0.14795046997486602
73,dflash2,DFlash2-GreedyPath,7,113,607,4.371681415929204,5.3628318584070795,0.39823008849557523,10.013797985174739,99.86221027031735,False,12.656773044515258,0.0,0.0,40.43086308828067,0.5560713625769028,0.14722504445961554
74,dflash2,DFlash2-GreedyPath,7,125,601,3.808,4.8,0.312,11.111785064894926,89.9945413054528,False,12.542020487919217,0.0,0.0,40.16049209621269,0.5765478078683373,0.14640220001456328
75,dflash2,DFlash2-GreedyPath,7,191,990,4.183246073298429,5.178010471204188,0.387434554973822,10.262428043433552,97.44282695749115,False,12.5659061780744,0.0,0.0,39.92556512031015,0.5547897068522164,0.14642885339788297
76,dflash2,DFlash2-GreedyPath,7,75,331,3.4133333333333336,4.4,0.28,12.034227416921057,83.0963189704993,False,12.491146306905042,0.0,0.0,39.89266861322297,0.5813568268786184,0.14588525300496258
77,dflash2,DFlash2-GreedyPath,7,417,1927,3.6211031175059953,4.618705035971223,0.3117505995203837,11.489022480020624,87.03960687160262,False,12.580090942558437,0.0,0.0,39.79216658988736,0.5729221462754938,0.14677792079847227
78,dflash2,DFlash2-GreedyPath,7,45,217,3.8222222222222224,4.8,0.26666666666666666,11.177237055290298,89.46754864849986,True,12.53159166687207,0.0,0.0,40.634229044695125,0.5869110886932403,0.14638911080611353
79,dflash2,DFlash2-GreedyPath,7,151,875,4.788079470198675,5.788079470198675,0.4503311258278146,9.269403069712489,107.88181207347338,False,12.668846854171985,0.0,0.0,40.35154792693342,0.5460986686852723,0.14693493430486523
80,dflash2,DFlash2-GreedyPath,7,71,414,4.830985915492958,5.816901408450704,0.4788732394366197,9.157322516910137,109.20222566731438,True,12.543574985845137,0.0,0.0,40.174503563474914,0.5323821409239801,0.1457579294855041
81,dflash2,DFlash2-GreedyPath,7,151,740,3.9006622516556293,4.894039735099338,0.33774834437086093,10.839567236483138,92.2546055744977,False,12.532449741705186,0.0,0.0,39.87490087403532,0.566463053076326,0.14724431129921048
82,dflash2,DFlash2-GreedyPath,7,96,558,4.8125,5.802083333333333,0.5,9.214049566308796,108.52991323776935,False,12.612048864449813,0.0,0.0,40.267438677005885,0.5312481459138022,0.14592741680038065
83,dflash2,DFlash2-GreedyPath,7,66,336,4.090909090909091,5.075757575757576,0.2878787878787879,10.544532857141219,94.83587500253805,True,12.596280454696776,0.0,0.0,40.3547144398379,0.5833336360934261,0.1469296511817392
84,dflash2,DFlash2-GreedyPath,7,155,811,4.232258064516129,5.225806451612903,0.3548387096774194,10.378783265105477,96.35040779414881,False,12.79642804546447,0.0,0.0,40.78916425172675,0.5713690581145666,0.1475110834073876
85,dflash2,DFlash2-GreedyPath,7,155,543,2.503225806451613,3.496774193548387,0.11612903225806452,15.656723775323647,63.87032270289437,False,12.930145935482166,0.0,0.0,41.13017503243041,0.6393568709984632,0.14936093528728722
86,dflash2,DFlash2-GreedyPath,7,127,592,3.661417322834646,4.653543307086614,0.28346456692913385,11.620951032092627,86.05147696073945,False,12.736070464941761,0.0,0.0,40.697433157485044,0.5888579999152608,0.1477408264676571
87,dflash2,DFlash2-GreedyPath,7,44,235,4.340909090909091,5.318181818181818,0.38636363636363635,10.037898723400776,99.62244365633592,False,12.51669313635582,0.0,0.0,40.39193997703644,0.556686386516958,0.14618504552675982
88,dflash2,DFlash2-GreedyPath,7,63,336,4.333333333333333,5.317460317460317,0.30158730158730157,9.988337255955619,100.11676361886386,True,12.485208698236088,0.0,0.0,40.064499158659835,0.5745496509050663,0.1468745239623194
89,dflash2,DFlash2-GreedyPath,7,62,350,4.645161290322581,5.629032258064516,0.45161290322580644,9.438375788574506,105.95043282876446,False,12.47410649985766,0.0,0.0,40.119477935501976,0.541731210051371,0.14583799976765388
90,dflash2,DFlash2-GreedyPath,7,131,718,4.480916030534351,5.473282442748092,0.35877862595419846,9.697425612812316,103.12015166981968,False,12.564964702401536,0.0,0.0,39.87262886279606,0.5618502596250596,0.1513316713547611
91,dflash2,DFlash2-GreedyPath,7,72,391,4.430555555555555,5.416666666666667,0.3611111111111111,9.816039173915263,101.87408406614337,False,12.526056319378162,0.0,0.0,40.072388583717434,0.5618327640048746,0.1462684023560238
92,dflash2,DFlash2-GreedyPath,7,78,407,4.217948717948718,5.205128205128205,0.32051282051282054,10.195547280095447,98.08203253122852,False,12.50733447457792,0.0,0.0,39.97391241011008,0.5704958847882853,0.14810008948328546
93,dflash2,DFlash2-GreedyPath,7,83,421,4.072289156626506,5.0602409638554215,0.26506024096385544,10.601311035624956,94.32795591409126,False,12.634529337556598,0.0,0.0,40.40193738564337,0.5886800600677247,0.14776822875768608
94,dflash2,DFlash2-GreedyPath,7,129,616,3.7751937984496124,4.767441860465116,0.3023255813953488,11.256042957791271,88.84116769542128,False,12.66530578290568,0.0,0.0,40.35949362018312,0.5766220773827887,0.1483650466557159
95,dflash2,DFlash2-GreedyPath,7,259,1359,4.243243243243243,5.243243243243243,0.3783783783783784,10.232512899190588,97.72770480251258,False,12.689773679541695,0.0,0.0,40.29251178390287,0.5607329692084092,0.14804345923896184
96,dflash2,DFlash2-GreedyPath,7,114,495,3.3421052631578947,4.333333333333333,0.19298245614035087,12.705492737373476,78.70611716289278,False,12.987215859698553,0.0,0.0,41.4132333948497,0.6178265264903179,0.15031110492520638
97,dflash2,DFlash2-GreedyPath,7,78,472,5.051282051282051,6.038461538461538,0.5384615384615384,8.964029586869879,111.55697226443301,False,12.811532384661499,0.0,0.0,40.755480756510785,0.5276997434497716,0.14915846156490703
98,dflash2,DFlash2-GreedyPath,7,223,1088,3.8789237668161434,4.874439461883408,0.35874439461883406,11.17266318014826,89.50417495595978,False,12.878607188413053,0.0,0.0,40.910581175000104,0.571642955151729,0.14974060969209538
99,dflash2,DFlash2-GreedyPath,7,80,494,5.1625,6.1625,0.5125,8.795853303638754,113.68993609594537,False,12.795623449892446,0.0,0.0,40.83826812488951,0.533650450006462,0.1468521251808852
100,dflash2,DFlash2-GreedyPath,7,108,459,3.25,4.2407407407407405,0.18518518518518517,12.87913990413343,77.64493649758865,False,12.885016944589248,0.0,0.0,41.08597975947406,0.6160868054360401,0.14926108306772895
101,dflash2,DFlash2-GreedyPath,7,177,1114,5.293785310734464,6.288135593220339,0.576271186440678,8.62560008527798,115.93396286790319,False,12.857332288103091,0.0,0.0,40.76654736725347,0.515836700606344,0.14795875702958322
102,dflash2,DFlash2-GreedyPath,7,33,171,4.151515151515151,5.151515151515151,0.30303030303030304,10.422665976609643,95.94474218440673,True,12.503196121542715,0.0,0.0,40.775586121030344,0.5826635755180508,0.14691424252249502
103,dflash2,DFlash2-GreedyPath,7,113,608,4.380530973451328,5.371681415929204,0.36283185840707965,10.036414266443515,99.63717852335704,True,12.730952398098163,0.0,0.0,40.555952247878665,0.5675863008559846,0.14674687615530854
104,dflash2,DFlash2-GreedyPath,7,70,408,4.828571428571428,5.814285714285714,0.42857142857142855,9.26192589950719,107.96890526334357,False,12.656817928759015,0.0,0.0,40.62821722862801,0.5515786713658599,0.14718284266044585
105,dflash2,DFlash2-GreedyPath,7,45,235,4.222222222222222,5.2,0.37777777777777777,10.397651744681347,96.17556199759474,True,12.640677377930842,0.0,0.0,40.93974186689593,0.5709764221036393,0.14745233307217454
106,dflash2,DFlash2-GreedyPath,7,77,405,4.259740259740259,5.246753246753247,0.3246753246753247,10.394794175316534,96.20200103380583,False,12.819172792518799,0.0,0.0,41.12559120791024,0.5799484675521085,0.14920494764477812
107,dflash2,DFlash2-GreedyPath,7,409,2048,4.007334963325183,5.004889975550122,0.31295843520782396,10.775496935545803,92.80314457714128,False,12.767673513531063,0.0,0.0,40.458273430278965,0.5821866161523849,0.14838899259945357
108,dflash2,DFlash2-GreedyPath,7,105,489,3.657142857142857,4.647619047619048,0.2571428571428571,11.633389867075142,85.95946765527074,False,12.755471552442206,0.0,0.0,40.67621384750791,0.5967295622256297,0.14994356163134354
109,dflash2,DFlash2-GreedyPath,7,66,331,4.015151515151516,5.0,0.2727272727272727,10.747628410875599,93.04378247652227,False,12.636226818248167,0.0,0.0,40.52965813675793,0.58725578795323,0.14784416612890322
110,dflash2,DFlash2-GreedyPath,7,117,503,3.299145299145299,4.2905982905982905,0.18803418803418803,12.556065300199313,79.64278427128968,False,12.724968888941142,0.0,0.0,40.49626847858561,0.611280307675459,0.14783143591106884
111,dflash2,DFlash2-GreedyPath,7,272,1444,4.3088235294117645,5.305147058823529,0.3860294117647059,10.157256587950753,98.45178088601895,False,12.756747136122344,0.0,0.0,40.450754459591145,0.5680892462511539,0.1474919264209722
112,dflash2,DFlash2-GreedyPath,7,41,246,5.0,5.975609756097561,0.43902439024390244,9.011970166661408,110.96352756463484,False,12.603808878250165,0.0,0.0,40.76581499967,0.5515513656995963,0.1506457563486836
113,dflash2,DFlash2-GreedyPath,7,39,248,5.358974358974359,6.333333333333333,0.6153846153846154,8.56888527822218,116.70129398762052,True,12.684380897367074,0.0,0.0,41.14711056377602,0.5086002564871123,0.14923005157750316
114,dflash2,DFlash2-GreedyPath,7,189,1103,4.830687830687831,5.830687830687831,0.4708994708994709,9.293568074340909,107.6012993073082,True,12.786713957611168,0.0,0.0,40.76090502110279,0.5407378728454995,0.14870974102267556
115,dflash2,DFlash2-GreedyPath,7,342,2048,4.988304093567251,5.985380116959064,0.5555555555555556,8.985694148925916,111.28800774056312,False,12.755878502960444,0.0,0.0,40.38715686842727,0.5178948889359865,0.14813879523266307
116,dflash2,DFlash2-GreedyPath,7,359,2048,4.704735376044568,5.701949860724234,0.45125348189415043,9.515235421387658,105.09461465895761,False,12.87025960165241,0.0,0.0,40.714473587853675,0.5483582507442615,0.14880867953216695
117,dflash2,DFlash2-GreedyPath,7,54,326,5.037037037037037,6.018518518518518,0.48148148148148145,8.921014773003233,112.09487098106811,False,12.615088074636772,0.0,0.0,40.55325155550909,0.5402987590059638,0.147858203423244
118,dflash2,DFlash2-GreedyPath,7,176,812,3.6136363636363638,4.607954545454546,0.2727272727272727,11.700286967980754,85.46798918151501,False,12.70944888640522,0.0,0.0,40.52968852294146,0.592716658998556,0.1490153521114156
119,dflash2,DFlash2-GreedyPath,7,189,967,4.116402116402116,5.111111111111111,0.3492063492063492,10.543294114787333,94.84701736599243,False,12.732600359938004,0.0,0.0,40.491963100567105,0.5711463281600526,0.148022534082725
120,dflash2,DFlash2-GreedyPath,7,382,2048,4.358638743455497,5.358638743455497,0.39790575916230364,10.07607265771604,99.24501678084084,False,12.784191997415821,0.0,0.0,40.530181515645936,0.5584451230917112,0.14759184291053878
121,dflash2,DFlash2-GreedyPath,7,152,901,4.927631578947368,5.921052631578948,0.5592105263157895,9.105046820200434,109.82919909663754,True,12.731152816023064,0.0,0.0,40.57274956582995,0.5193047566440088,0.14815592071739192
122,dflash2,DFlash2-GreedyPath,7,131,723,4.511450381679389,5.511450381679389,0.4351145038167939,9.75681686306987,102.49244338950946,False,12.690061771140686,0.0,0.0,40.46507278640127,0.5460332289630483,0.14752375547603513
123,dflash2,DFlash2-GreedyPath,7,398,1698,3.2663316582914574,4.263819095477387,0.20351758793969849,12.72363517196632,78.59389132779255,False,12.844036336791211,0.0,0.0,40.682448595613444,0.6077875703559772,0.14897503994995243
